ID článku;Název článku;Sekce;Zobrazení
42006;Zeman není Cimrman ani génius, říká Svěrák. A co radí Drahošovi před finálovou debatou?;Výzva;2
42055;Vydělávají statisíce korun ze sociálních dávek. Jak zatočit s obchodníky s chudobou?;Domácí;2
42067;Jak hodnotí debatu Zeman-Drahoš Jindřich Šídlo? Podívejte se na jeho recenzi;Boj o Hrad;1
42366;Řeky dráždí název sousední Makedonie víc než škrty kvůli jejich vlastním dluhům;Zahraniční;1
42449;Že se naše příjmy neblíží německým? Poděkujte zásahům ČNB, říká ekonom Kohout;Výzva;1
42450;To nechcete zažít. Dvě a půl hodiny na úřadě a dozvíte se: „Nevím. Neznám. Vyjádřím se do 30 dnů“;Zvláštní vyšetřování;1
42462;Také kuchaři a cukráři mají svoji olympiádu. Teď na ni trénují;Slavní;1
42486;Olympijský profil: Ester Ledecká;ZOH 2018;1
42533;Z České televize neodcházím. Ať si mě odvolají! Václav Moravec o tlaku politiků i ohrožení demokracie;Výzva;1
42604;Mlžení a informace předávané „na svačině”? Nepřijatelné. Exšéf Finanční správy o likvidačních zajišťovacích příkazech;Výzva;5
42832;Oblékli mi sebevražedný pás a řekli, že mám jít dál a aktivovat bombu, říká devítiletý chlapec;Svět bez obalu;1
43160;Jakub Ryba z Rybiček 48: „Náš humor začíná tam, kde končí veškerá legrace“;Slavní;1
4318;Dluhy české elity. Přibývá vysokoškoláků, které honí vymahači;Domácí;1
43218;Jeruzalémský Chrám Božího hrobu se znovu otevřel. Církve jeho uzavřením protestovaly proti daním;Zahraniční;2
43302;Lidé mohou žít ve vesmíru. Musk dělá skvělou práci, říká astronaut NASA;Svět bez obalu;1
43446;Kde se vzala pověst, že je Ester Ledecká nafoukaná;Reportéři Seznamu;3
43601;Petice Milion chvilek žádá odstoupení premiéra Babiše;Domácí;1
43613;Zvrhl se Český lev v politickou agitku? Oceněná Olga Sommerová o svém projevu a boji za nezávislou ČT;Výzva;1
43721;Nemáte zubaře? Některé pacienty prostě nechtějí. Šéf stomatologů Šmucler vysvětluje proč;Osmička;1
43816;Vraždí i malé děti. Pohled do zákulisí mafie 'Ndrangheta, o které psal novinář Ján Kuciak;Víkendový rozhovor;2
43841;S výtvarnicí Galinou Miklínovou na zahradě, kde při věšení prádla vymyslela lichožrouty;Moje místa;1
43890;Jen v mém pořadu mohou lidé své problémy říct politikům přímo do očí, tvrdí moderátorka Jílková;Výzva;2
43912;Dohadujeme se, diskutujeme, hrajeme hry. Trenéři Ledecké prozradili, jak zvládají její silnou osobnost;Sport;1
44000;Brněnská úrazovka, kam míří desítky tisíc pacientů, dosluhuje. Město plánuje nový pavilon za půl miliardy;Domácí;1
44012;Téměř všichni jsme chudí. U nás dostanete za práci dvanáct tisíc, v Německu čtyřicet,  říká dokumentaristka Apolena Rychlíková;Výzva;2
44085;Co vadí ministrovi na šéfce pozemkového úřadu: zakázky za 145 milionů pro firmu, kterou dříve vedla;Domácí;4
44097;Stát prohrál druhý spor s rozhodcem z kauzy Diag Human;Domácí;2
44119;Prsa a koule jsou víc sexy. Teď učí lidi, jak se starat i o srdce;#ZDAVUVEN;6
44215;Sněmovna chtěla grilovat premiéra kvůli šéfovi GIBS. ANO prosadilo neveřejné jednání, Babiš odešel;Domácí;1
44276;Umělci tady kolaborují za peníze. Připadám si jako v Harry Potterovi, říká herečka Špalková;Výzva;1
44323;Británie přesně za rok přestane být členem EU. Odpůrců brexitu stále přibývá;Zahraniční;1
44455;Klausismus je učení, že drzost je nade vše, říká kotelník, který se stal miliardářem;Kam to bude?;18
44671;Černý den kanadského hokeje. Při srážce autobusu Humboldt Broncos s kamionem zemřelo 14 lidí;Zahraniční;1
44683;Exploze a šlehající plameny. V servisu vybuchla během opravy baterie iPhonu;Domácí;1
44730;Chystají turné po věznicích. O vaši lítost nestojí a milují černý humor. Kapela The Tap Tap;Výzva;3
44969;Prodavačky, dělníci, učitelé a spol. Podívejte se, kolik berou a jak si polepšily nejčastější profese;Domácí;2
45008;Noc na Karlštejně je mýtus, ženy nesměly pouze do kaple, vysvětluje kastelán;Ráno na gauči;8
45021;Nejdůležitější silnici severní Moravy chybí už třináct let k dostavbě pouhých 400 metrů. Majitel pozemků chce 20 milionů;Domácí;1
45082;Golfský proud zpomaluje. Nejrychleji a nejvíce za posledních 1600 let;Zahraniční;1
45116;V Šatně Seznamu: Jak vypadají šaty volající „dobrý den, tetinko“?;Slavní;2
45128;S Agassim bych chtěl znovu spolupracovat, říká trenér Štěpánek po konci s Djokovičem;Sport;1
45165;OSN: Situace v Sýrii ohrožuje mír na světě;Zahraniční;1
45200;Zažíváme ústavní krizi. Kdyby Zeman mohl, vytvoří tady autokratický režim, tvrdí ústavní právník Přibáň;Výzva;1
45248;Dobrodružný adrenalin je dobrý, ten pracovní ale ne, říká psycholog;Hrana;1
45415;Račte inhalovat konopí! V Brně otevřeli světový unikát, pacientům pomůže od bolesti;Domácí;6
45584;Záznam: Vládní speciál s ostatky kardinála Berana přistál v Praze;Domácí;2
45596;Slavní s Veronikou Farářovou;;5
45655;Procesí s ostatky kardinála Berana prošlo Prahou. Zakončila ho mše v Chrámu svatého Víta;Domácí;2
45775;Vévodkyně Kate a princ William se pochlubili se svým novorozeným synem, váží 3,8 kilogramu;Zahraniční;4
45799;ANO versus ODS. Kde plánuje vláda brát na vyšší důchody a nemocenskou?;Duel;1
45930;Irský atlet zaběhl nejrychlejší míli na severním pólu. Při pětiminutovém běhu mu omrzly uši;Zahraniční;1
46078;Šéf Bohemky promluvil o tříletém kontraktu trenéra Haška, tlačenici kolem Tetteha i Vejsadově zášti;Sport;3
46149;Rozbité kamery, krvavé šrámy, kopance. Útoky na novináře se množí;Svět bez obalu;2
46150;Ve vesnici se zastavil život. Křesťanská sekta žije stejně jako její předkové v 19. století;Svět bez obalu;1
46208;Podívejte se: Dramatická honička na motorkách přímo v centru Prahy. Policie vyhrála;Domácí;2
46233;VIDEO: Vlna velká jako rozhledna. Surfař pokořil rekord;Zahraniční;1
46282;Írán lhal o svém jaderném programu, je přesvědčen Izrael. Důkazy dodala tajná služba, tvrdí premiér Netanjahu;Zahraniční;10
46365;„Mlčte. Nic jste nezažili.“ Mladá generace se vydala diskutovat do ulic;Hledá se LEADr.;1
46424;Říká se o mně, že jsem ta, co „vaří v lodičkách“, prozradila foodblogerka Dagmar Heřtová;Slavní;1
46544;Chlapi jsou takové krabice s ušima, říká Čech, který ze sklářského umění udělal jedinečnou show;Výzva;1
46615;Mohutný déšť zaskočil řidiče přímo v autech. Dramatické záběry záplav z Ankary;Zahraniční;1
46627;Okamura byl na výletě, dostal mail od Churchilla a ještě zapaloval ohně. A nebylo to se skauty...;Šťastné pondělí;1
46664;Co se to děje s počasím? Teď právě prožíváme extrémní výkyv, přijde další, říká meteorolog;Domácí;1
46818;Spor kolem nové šéfky CIA. Válečnému hrdinovi McCainovi vadí, že kryla mučení věžnů;Zahraniční;2
46880;Aplikace Windy.com vznikla jako hobby projekt, dnes ji navštíví až 300 000 lidí denně;Ráno na gauči;3
46926;Slevy na jízdné už si dal Andrej Babiš na billboardy, jejich spuštění se ale v programovém prohlášení odsouvá;Domácí;1
47014;Do Prahy přijíždí Sophia. První robot na světě se státním občanstvím;Domácí;1
47195;Jaro Smejkal oslavil narozeniny v zahraničí. Snad jsem dospěl, říká zpěvák známý ze SuperStar;Slavní;1
47230;Koho do brány? Hašek by volil Francouze, podle Nedvěda máme lepší gólmany než USA;MS v hokeji;1
47254;Krnáčová o konci v politice.  „Nikdy neříkej nikdy,” řekla v premiéře pořadu V centru;V centru;4
47325;Antibiotika nefungují. V Plzni vědci řeší problém pacientů, proti jejichž mikrobům už léky nezabírají;Domácí;1
47350;Jednání Babiše s Filipem o vládě, tornádo v Německu, rozuzlení případu Peroutka;Večerní zprávy;1
47374;Nahoře jde každý sám za sebe, říká pokořitel K2;Hrana;2
47469;Místo po havárii Boeingu 737 na Kubě. Přežili jen 3 lidé, 107 zahynulo;Zahraniční;1
47553;Špatné zprávy. Výhled slibuje velmi teplé dny, to hlavní ale chybí;Domácí;1
47589;Na sexuální orientaci nezáleží, měl říct papež gayovi;Zahraniční;1
47624;Verdikt v kauze Peroutka: Zemanův výrok nebyl exces, ale je za své jednání odpovědný;Domácí;1
47648;Za Béma získali podnikatelé výhodně pozemky, za Krnáčové jim Praha hodnotu slušně navýší;Domácí;4
47685;V metru chybí telefonní signál, zato lavičky a odpadkové koše máme připojené na internet. K čemu je nám smart city?;Sněmovní 4;1
47697;Policie vyhlásila válku fotbalovým chuligánům. V Polsku po posledním kole zadržela i Čechy;Sport;1
47732;Operní diva o svém soukromí: Chci dovolenou pod stanem a lítat jen v teniskách;Slavní;1
47996;Spor o alkohol na vodě. Mají být vodáci pod vlivem osvobození od pokut?;Duel;1
48059;Summit znovu na obzoru. Bílý dům odložil rozsáhlé sankce proti KLDR;Zahraniční;2
48072;Ženská krása a mužská síla. Cheerleading je sport, který vás dostane;Slavní;2
48096;Škola šití v Rodince. Umíte přišít zip u kalhot?;Rodinka;1
48143;Z chátrajícího kostela udělal student místo, kam míří tisíce lidí. Připomíná duše odsunutých Němců;Domácí;1
48251;Auta bez řidiče by mohla v Česku legálně jezdit už příští rok;Domácí;1
48322;Extraliga vítá velkou posilu z Ruska. Rozhodčí Jeřábek se po čtyřech letech v KHL rozhodl vrátit domů;Sport;1
48346;Operace mění lidem životy. Na Barbie nebo Kena bych ale nikdy nikoho nepředělal, říká Jan Měšťák;Moje místa;27
48395;Nekončíme. Máme natočené další příběhy, říká autorka výbušného dokumentu, kde se „kadila“ rakovina;Výzva;3
48586;Babiš chce dodat českým firmám cizince. Co když tu budou chtít zůstat, ptá se expert;Domácí;1
48728;Nájem, hypotéka, nebo mamahotel. Co je nejlepší volba pro mladé;Ráno na gauči;3
48765;Poslanci chtějí zahýbat státními svátky. Změna možná čeká i 17. listopad;Domácí;1
48824;Herečka Eva Janoušková: Učil ji Boris Rösner, hrála po boku Karla Rodena;Slavní;1
48848;Dotační úřad byl k majiteli Čapího hnízda mimořádně shovívavý. Jiní musí peníze vrátit rychleji;Domácí;1
48861;Zažila cara, Lenina, deportace i Putina. Přežila všech šest svých dětí. Je jí zřejmě 129 let;Svět bez obalu;1
48885;Podívejte se na nové šlechtice a šlechtičny. Alžběta II. slaví narozeniny rozdáváním titulů a řádů;Zahraniční;2
48907;Vstup do metra na Andělu je otevřený. Podívejte, jak dopadla rekonstrukce za 225 milionů;Domácí;1
49019;Dřív jsme byli zakázaní, dnes je zase spotřební doba. Fanoušků mám ale dost, říká Jiří Urban z Arakainu;Slavní;1
49093;Průvan na státních úřadech. Vyhazovy Babišových úředníků;Duel;1
49272;Rok od požáru bytové věže v Londýně se 72 oběťmi: přeživší rodiny stále bydlí na ubytovnách;Zahraniční;7
49331;Pronajímají nám byty nejhorší kategorie za přehnané nájmy. Romové protestovali proti zavření ubytoven;Domácí;1
49392;Ubytovna za 586 tisíc měsíčně. Vstup zakázán, ale poslanci se natočili sami;Sněmovní 4;3
49487;Zeman přijme Pocheho, požádá ho, aby zvážil kandidaturu;Domácí;2
49558;Politici i reklamní agentury nás masírují příběhy. Proč je dobré rozumět tomu, jak fungují?;#ZDAVUVEN;4
49904;V Šatně Seznamu: Pozor na módní guláš, ten unese stěží i osobitá Pazderková;Slavní;5
49990;Ruský doping na mistrovství světa? Mimořádná kondice fotbalistů vyvolala nové podezření;MS ve fotbale;1
50007;Nejlepší místo k životu v Česku? Jsou to Říčany, ukázal nový průzkum;Víkendový rozhovor;3
50115;Hitler jako suvenýr z Česka. V centru Prahy prodávají hrnečky s nacistickým vrahem. Jdou na dračku;Domácí;1
50127;Za kulisy sestavování vlády: Proč se ČSSD pouští do hazardu s Babišem?;Reportéři Seznamu;1
50139;Vážně musí děti umět řadit zeleninu podle délky kořene? Učit se dá i jinak;Výzva;2
50223;Choreograf z Tarantinova filmu Kill Bill je v Česku. Podívejte se, jak přešermuje svoje protivníky;Slavní;1
50343;Babišovu pravou ruku Faltýnka si předvolala policie. Ptala se ho, zda ovlivňoval dotace;Domácí;1
50451;Dříve břečka. Brněnská přehrada po čištění táhne pořád víc lidí, nově láká na grily i největší koupací molo;Domácí;1
50475;Mayovou překvapil dáreček od belgického premiéra;Zahraniční;1
50558;Nejslavnější krkonošská bouda oslavila 395 let. Málem se jich nedožila;Domácí;3
50642;Hejtmanka Jermanová nařídila prověřit smlouvy v kauze, ve které figuruje její sestra;Domácí;2
50666;V ANO se hledá náhrada za kandidáta na primátora, Babiš nechce riskovat druhou Krnáčovou;Domácí;2
50678;Cesta na letiště ze dne na den podražila o sto korun. Taxikáři začali vybírat poplatek za vjezd;Domácí;2
50725;S Ťokem se ve vládě nepočítalo. Proč Babišův otloukánek zůstal?;Reportéři Seznamu;1
50798;Superman se rozsekal o betonovou stěnu. Aktivisté upozornili na zranitelnost jaderných elektráren;Zahraniční;1
50821;Zeman má občas pravdu, média se někdy opravdu chovají pitomě, říká Robert Čásenský;Výzva;2
50833;Koncert Rolling Stones ukončil ohňostroj. Davy zablokovaly metro;Domácí;5
50882;Takhle jste Adelu Banášovou ještě neviděli. Vzala nás na místa, kde dělala servírku a kde hraje rodinné divadlo;Moje místa;52
50904;V boji s migrací se kormidla musí chopit Afrika. EU podle Macrona za ostatní rozhodovat nemůže;Zahraniční;1
50941;Policisté sundávají ženu ze sochy Svobody. Zákrok proti imigrantce v New Yorku;Zahraniční;1
50953;Německo chce s Rakouskem zabránit nelegální migraci, tranzitní centra na hranicích ale nevzniknou;Zahraniční;1
51016;Mění tvář Ostravska. Plníme si sny a dáváme šanci šikovným lidem, říkají úspěšné tváře regionu;Výzva;3
51089;Youtubeři se koupali na vrcholu vodopádu, spadli dolů a zemřeli;Zahraniční;2
51783;Djokovič to zvládl! V semifinále porazil Nadala a zahraje si finále Wimbledonu, ženskou dvouhru vyhrála Kerberová;Sport;1
51795;Make Lager Great Again. Finský pivovar radí Trumpovi, jak jednat s Putinem;Zahraniční;1
51998;První striptýz v Československu slaví 50 let. Sexuální revoluci zastavil příjezd okupantů v roce 1968;Domácí;2
52145;Nelson Mandela, nejznámější bojovník proti apartheidu a nositel Nobelovy ceny, by dnes oslavil 100. narozeniny;Zahraniční;1
52157;Elon Musk se po tlaku investorů veřejně omluvil záchranáři, kterého označil za pedofila;Zahraniční;1
52216;Začal hudební festival Colours of Ostrava. „Déšť vytváří speciální atmosféru,” láká šéfová;Domácí;1
52265;Trofeje pro vítěze Tour de France pochází z Česka. Takhle se vyrábí;Domácí;1
52277;Obviněný Babiš: Jsem boháč, nelze mě zkorumpovat, jsou to kecy, sdělil prestižnímu deníku;Domácí;4
52300;Pozor při cestování autem: stovky měst po Evropě jsou ekologicky omezené;Rodinka;6
